lon,lat,extreme_Tmax_proxy,extreme_Tmin_proxy,extreme_Prec_proxy,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tavg_01,tavg_02,tavg_03,tavg_04,tavg_05,tavg_06,tavg_07,tavg_08,tavg_09,tavg_10,tavg_11,tavg_12,GDD_01,GDD_02,GDD_03,GDD_04,GDD_05,GDD_06,GDD_07,GDD_08,GDD_09,GDD_10,GDD_11,GDD_12,GDD_gs,GDD_annual,elevation_m,slope_deg,aspect_deg,clay_pct,sand_pct,silt_pct,soc_dgkg,bdod_kgdm3,cec_cmolkg,ph,nitrogen_cgkg
117.3125,40.1875,29.4360,-11.9240,188.0000,10.8525,11.6770,28.2326,1127.1805,29.4360,-11.9240,41.3600,23.9127,-3.8793,23.9127,-3.8793,531.0000,188.0000,3.0000,134.7230,400.0000,11.0000,400.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,68.0000,188.0000,144.0000,46.0000,16.0000,5.0000,4.0000,-5.8520,-2.5280,4.1760,12.7280,18.5880,22.8640,24.9400,23.9280,18.8240,12.2280,3.5640,-3.2680,0.0000,0.0000,0.0000,81.8400,266.2280,385.9200,463.1400,431.7680,264.7200,69.0680,0.0000,0.0000,1893.6160,1962.6840,127.5181,5.5145,220.6322,17.1000,49.5000,33.3000,360.0000,1.2700,17.6000,7.4000,36.0000
117.3542,40.1875,28.9880,-12.2200,189.0000,10.4258,11.7090,28.4144,1122.1353,28.9880,-12.2200,41.2080,23.4453,-4.2260,23.4453,-4.2260,537.0000,189.0000,3.0000,135.0862,406.0000,9.0000,406.0000,9.0000,3.0000,3.0000,7.0000,15.0000,32.0000,70.0000,189.0000,147.0000,47.0000,16.0000,5.0000,3.0000,-6.1320,-2.9000,3.7600,12.2640,18.1000,22.3840,24.4720,23.4760,18.3720,11.8200,3.1560,-3.6480,0.0000,0.0000,0.0000,67.9200,251.1000,371.5200,448.6320,417.7560,251.1600,56.4200,0.0000,0.0000,1808.0880,1864.5080,215.7839,10.7878,225.5080,17.0000,53.2000,29.8000,419.0000,1.2600,16.7000,7.2000,41.9000
117.3958,40.1875,28.6560,-12.6120,190.0000,10.0740,11.7953,28.5823,1120.2072,28.6560,-12.6120,41.2680,23.0860,-4.5527,23.0860,-4.5527,545.0000,190.0000,3.0000,133.9117,409.0000,9.0000,409.0000,9.0000,3.0000,3.0000,7.0000,16.0000,33.0000,70.0000,190.0000,149.0000,48.0000,17.0000,6.0000,3.0000,-6.4440,-3.2680,3.4000,11.8680,17.7040,22.0040,24.1360,23.1200,17.9920,11.4520,2.8440,-3.9680,0.0000,0.0000,0.0000,56.0400,238.8240,360.1200,438.2160,406.7200,239.7600,45.0120,0.0000,0.0000,1739.6800,1784.6920,293.8375,10.6000,180.1086,16.2000,54.5000,29.2000,438.0000,1.2600,17.1000,7.2000,43.8000
117.4375,40.1875,28.8520,-12.7120,189.0000,10.1937,11.8880,28.6017,1128.4357,28.8520,-12.7120,41.5640,23.2873,-4.5520,23.2873,-4.5520,545.0000,189.0000,3.0000,133.9558,410.0000,9.0000,410.0000,9.0000,3.0000,3.0000,7.0000,16.0000,33.0000,71.0000,189.0000,150.0000,48.0000,16.0000,6.0000,3.0000,-6.4760,-3.2160,3.5240,12.0600,17.9120,22.1880,24.3280,23.3320,18.1480,11.5720,2.9000,-3.9600,0.0000,0.0000,0.0000,61.8000,245.2720,365.6400,444.1680,413.2920,244.4400,48.7320,0.0000,0.0000,1774.6120,1823.3441,239.1953,6.5963,243.9618,15.5000,54.8000,29.7000,422.0000,1.2600,17.8000,7.3000,42.2000
117.4792,40.1875,28.4520,-12.9400,189.0000,9.8233,11.7840,28.4693,1125.4067,28.4520,-12.9400,41.3920,22.8933,-4.8753,22.8933,-4.8753,554.0000,189.0000,3.0000,132.2973,414.0000,10.0000,414.0000,10.0000,3.0000,4.0000,7.0000,17.0000,34.0000,73.0000,189.0000,152.0000,49.0000,17.0000,6.0000,3.0000,-6.7480,-3.5920,3.1120,11.6360,17.4960,21.7960,23.9400,22.9440,17.7720,11.2320,2.5720,-4.2680,0.0000,0.0000,0.0000,49.0800,232.3760,353.8800,432.1400,401.2640,233.1600,38.1920,0.0000,0.0000,1701.9000,1740.0920,320.4306,9.6087,217.3506,17.3000,45.3000,37.3000,395.0000,1.2700,20.6000,6.8000,39.5000
117.5208,40.1875,27.9280,-13.0760,190.0000,9.3925,11.5143,28.0810,1118.3961,27.9280,-13.0760,41.0040,22.4087,-5.1933,22.4087,-5.1933,562.0000,190.0000,3.0000,131.3821,418.0000,10.0000,418.0000,10.0000,3.0000,4.0000,8.0000,18.0000,35.0000,74.0000,190.0000,154.0000,50.0000,17.0000,6.0000,3.0000,-7.0160,-3.9920,2.6120,11.0800,16.9240,21.2880,23.4680,22.4840,17.3400,10.8680,2.2600,-4.5720,0.0000,0.0000,0.0000,32.4000,214.6440,338.6400,417.5080,387.0040,220.2000,26.9080,0.0000,0.0000,1610.3960,1637.3040,353.2308,9.2787,206.2957,17.5000,43.9000,38.5000,382.0000,1.2700,20.5000,6.7000,38.2000
116.8125,40.1458,30.3760,-11.6040,197.0000,11.4918,12.1943,29.0480,1130.9506,30.3760,-11.6040,41.9800,24.6247,-3.2327,24.6247,-3.2327,531.0000,197.0000,3.0000,137.7248,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,7.0000,13.0000,30.0000,68.0000,197.0000,139.0000,45.0000,16.0000,5.0000,4.0000,-5.2400,-1.6440,5.1320,13.6240,19.3360,23.7680,25.6800,24.4040,19.3520,12.5760,3.7040,-2.7880,0.0000,0.0000,0.0000,108.7200,289.4160,413.0400,486.0800,446.5240,280.5600,79.8560,0.0000,0.0000,2024.3400,2104.1960,37.8827,0.9934,235.6539,21.3000,42.5000,36.1000,144.0000,1.3300,20.2000,7.9000,14.4000
116.8542,40.1458,30.3480,-11.6040,197.0000,11.4743,12.1953,29.0697,1128.5487,30.3480,-11.6040,41.9520,24.5913,-3.2140,24.5913,-3.2140,530.0000,197.0000,3.0000,138.0264,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,7.0000,13.0000,29.0000,68.0000,197.0000,139.0000,45.0000,16.0000,5.0000,4.0000,-5.2040,-1.6080,5.1000,13.5720,19.2800,23.7440,25.6600,24.3680,19.3040,12.6000,3.7000,-2.8000,0.0000,0.0000,0.0000,107.1600,287.6800,412.3200,485.4600,445.4080,279.1200,80.6000,0.0000,0.0000,2017.1479,2097.7479,40.2357,0.8804,133.1823,18.4000,42.3000,39.3000,145.0000,1.3400,20.0000,7.9000,14.5000
116.8958,40.1458,30.2520,-11.4960,196.0000,11.4607,12.0920,28.9643,1126.1750,30.2520,-11.4960,41.7480,24.5487,-3.1973,24.5487,-3.1973,527.0000,196.0000,3.0000,138.2208,402.0000,11.0000,402.0000,11.0000,4.0000,3.0000,7.0000,13.0000,29.0000,67.0000,196.0000,139.0000,44.0000,16.0000,5.0000,4.0000,-5.2000,-1.6240,5.0800,13.5240,19.2840,23.6760,25.6120,24.3520,19.2880,12.5880,3.7200,-2.7400,0.0000,0.0000,0.0000,105.7200,287.8040,410.2800,483.9720,444.9120,278.6400,80.2280,0.0000,0.0000,2011.3280,2091.5560,40.3480,1.8573,190.1986,18.1000,42.4000,39.4000,150.0000,1.3300,19.7000,7.8000,15.0000
116.9375,40.1458,30.1960,-11.5400,196.0000,11.4303,12.1013,28.9950,1125.7751,30.1960,-11.5400,41.7360,24.5107,-3.2200,24.5107,-3.2200,526.0000,196.0000,3.0000,138.8378,402.0000,11.0000,402.0000,11.0000,4.0000,3.0000,6.0000,13.0000,29.0000,66.0000,196.0000,140.0000,44.0000,16.0000,5.0000,4.0000,-5.2120,-1.7080,4.9920,13.4920,19.2440,23.6080,25.5720,24.3360,19.2640,12.5520,3.7360,-2.7600,0.0000,0.0000,0.0000,104.7600,286.5640,408.2400,482.7320,444.4160,277.9200,79.1120,0.0000,0.0000,2004.6319,2083.7439,41.2575,1.8676,77.4825,18.4000,42.4000,39.2000,162.0000,1.3300,19.6000,7.8000,16.2000
116.9792,40.1458,30.1960,-11.5320,195.0000,11.4515,12.0530,28.8847,1126.3602,30.1960,-11.5320,41.7280,24.5367,-3.2013,24.5367,-3.2013,525.0000,195.0000,3.0000,138.6003,401.0000,11.0000,401.0000,11.0000,4.0000,3.0000,6.0000,13.0000,29.0000,66.0000,195.0000,140.0000,44.0000,16.0000,5.0000,4.0000,-5.2000,-1.7000,5.0000,13.5000,19.2960,23.6280,25.5960,24.3960,19.2960,12.6000,3.7640,-2.7040,0.0000,0.0000,0.0000,105.0000,288.1760,408.8400,483.4760,446.2760,278.8800,80.6000,0.0000,0.0000,2010.6480,2091.2480,33.6968,1.0151,149.3354,19.9000,41.9000,38.2000,163.0000,1.3300,20.3000,7.8000,16.3000
117.0208,40.1458,30.2200,-11.5000,195.0000,11.4628,12.0123,28.7927,1128.2836,30.2200,-11.5000,41.7200,24.5840,-3.2027,24.5840,-3.2027,526.0000,195.0000,3.0000,138.4169,402.0000,11.0000,402.0000,11.0000,4.0000,3.0000,6.0000,13.0000,29.0000,67.0000,195.0000,140.0000,44.0000,16.0000,5.0000,4.0000,-5.2000,-1.7000,4.9680,13.5000,19.3000,23.6720,25.6360,24.4200,19.3240,12.6040,3.7800,-2.7080,0.0000,0.0000,0.0000,105.0000,288.3000,410.1600,484.7160,447.0200,279.7200,80.7240,0.0000,0.0000,2014.9160,2095.6400,31.5796,0.9139,148.0461,21.3000,41.2000,37.4000,160.0000,1.3400,21.0000,7.8000,16.0000
117.0625,40.1458,30.3280,-11.4080,194.0000,11.5362,11.9617,28.6603,1129.8998,30.3280,-11.4080,41.7360,24.6740,-3.1560,24.6740,-3.1560,526.0000,194.0000,3.0000,138.2404,402.0000,11.0000,402.0000,11.0000,4.0000,3.0000,6.0000,13.0000,29.0000,67.0000,194.0000,141.0000,44.0000,16.0000,5.0000,4.0000,-5.1440,-1.6400,5.0240,13.5760,19.3480,23.7400,25.7440,24.5400,19.4120,12.6800,3.8400,-2.6840,0.0000,0.0000,0.0000,107.2800,289.7880,412.2000,488.0640,450.7400,282.3600,83.0800,0.0000,0.0000,2030.4320,2113.5120,27.5803,0.9608,152.8989,21.0000,41.2000,37.8000,162.0000,1.3400,20.2000,7.8000,16.2000
117.1042,40.1458,30.5440,-11.2600,198.0000,11.6478,11.9270,28.5308,1135.2539,30.5440,-11.2600,41.8040,24.8573,-3.1040,24.8573,-3.1040,542.0000,198.0000,3.0000,136.8283,412.0000,12.0000,412.0000,12.0000,5.0000,3.0000,7.0000,14.0000,30.0000,70.0000,198.0000,144.0000,45.0000,17.0000,5.0000,4.0000,-5.1000,-1.5600,5.1000,13.6680,19.5160,23.8960,25.9200,24.7400,19.5680,12.7680,3.9000,-2.6800,0.0000,0.0000,0.0000,110.0400,294.9960,416.8800,493.5200,456.9400,287.0400,85.8080,0.0000,0.0000,2059.4160,2145.2240,30.4808,0.9946,267.4490,20.8000,41.3000,37.9000,160.0000,1.3300,19.0000,7.8000,16.0000
117.1458,40.1458,30.5000,-11.5200,194.0000,11.5840,12.0613,28.7038,1139.1089,30.5000,-11.5200,42.0200,24.8193,-3.2313,24.8193,-3.2313,534.0000,194.0000,3.0000,136.7318,406.0000,11.0000,406.0000,11.0000,4.0000,3.0000,7.0000,14.0000,30.0000,69.0000,194.0000,143.0000,45.0000,16.0000,5.0000,4.0000,-5.2400,-1.6760,5.0320,13.6360,19.5160,23.8640,25.8640,24.7120,19.5240,12.7160,3.8280,-2.7800,0.0000,0.0000,0.0000,109.0800,294.9960,415.9200,491.7840,456.0720,285.7200,84.1960,0.0000,0.0000,2053.5721,2137.7681,30.0950,1.0495,203.8962,20.6000,41.9000,37.5000,163.0000,1.3300,19.1000,7.8000,16.3000
117.1875,40.1458,30.2520,-11.8720,192.0000,11.4122,12.1817,28.9186,1139.5333,30.2520,-11.8720,42.1240,24.6187,-3.4407,24.6187,-3.4407,531.0000,192.0000,3.0000,136.6471,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,6.0000,14.0000,30.0000,69.0000,192.0000,143.0000,45.0000,16.0000,5.0000,4.0000,-5.4760,-1.8600,4.9160,13.5160,19.4040,23.6840,25.6560,24.5080,19.3440,12.5640,3.6720,-2.9840,0.0000,0.0000,0.0000,105.4800,291.5240,410.5200,485.3360,449.7480,280.3200,79.4840,0.0000,0.0000,2022.9280,2102.4120,38.4084,1.0342,289.7532,19.8000,43.4000,36.8000,173.0000,1.3300,19.8000,7.7000,17.3000
117.2292,40.1458,29.7720,-11.9880,192.0000,11.0603,11.9673,28.6574,1134.5481,29.7720,-11.9880,41.7600,24.1973,-3.7500,24.1973,-3.7500,534.0000,192.0000,3.0000,136.1751,405.0000,11.0000,405.0000,11.0000,4.0000,3.0000,6.0000,14.0000,31.0000,69.0000,192.0000,144.0000,46.0000,16.0000,5.0000,4.0000,-5.7440,-2.2480,4.5360,13.1040,18.9840,23.2400,25.2240,24.1320,18.9800,12.3080,3.4560,-3.2440,0.0000,0.0000,0.0000,93.1200,278.5040,397.2000,471.9440,438.0920,269.4000,71.5480,0.0000,0.0000,1948.2599,2019.8079,102.9261,6.3221,306.0814,18.7000,45.8000,35.5000,197.0000,1.3200,19.3000,7.6000,19.7000
117.2708,40.1458,29.2440,-11.9960,192.0000,10.6488,11.5863,28.0949,1126.8010,29.2440,-11.9960,41.2400,23.7093,-4.0660,23.7093,-4.0660,538.0000,192.0000,3.0000,135.7448,407.0000,10.0000,407.0000,10.0000,3.0000,3.0000,7.0000,15.0000,31.0000,69.0000,192.0000,146.0000,47.0000,16.0000,5.0000,4.0000,-6.0240,-2.7240,3.9960,12.5560,18.4080,22.6680,24.7560,23.6920,18.5880,12.0120,3.2760,-3.4760,0.0000,0.0000,0.0000,76.6800,260.6480,380.0400,457.4360,424.4520,257.6400,62.3720,0.0000,0.0000,1856.8960,1919.2680,186.8669,10.6756,330.8920,18.1000,49.7000,32.2000,269.0000,1.2900,18.3000,7.3000,26.9000
117.3125,40.1458,28.8880,-12.1880,192.0000,10.3305,11.4750,27.9360,1122.5446,28.8880,-12.1880,41.0760,23.3633,-4.3207,23.3633,-4.3207,542.0000,192.0000,3.0000,134.9956,409.0000,10.0000,409.0000,10.0000,3.0000,3.0000,7.0000,15.0000,32.0000,70.0000,192.0000,147.0000,47.0000,16.0000,6.0000,4.0000,-6.2360,-3.0480,3.6040,12.1360,17.9840,22.2920,24.4000,23.3880,18.2880,11.7320,3.0920,-3.6600,0.0000,0.0000,0.0000,64.0800,247.5040,368.7600,446.4000,415.0280,248.6400,53.6920,0.0000,0.0000,1790.4120,1844.1040,251.5694,13.5867,14.7991,18.3000,51.3000,30.4000,493.0000,1.2300,17.6000,7.1000,49.3000
117.3542,40.1458,28.8640,-12.3520,192.0000,10.2662,11.6283,28.2132,1122.7278,28.8640,-12.3520,41.2160,23.3007,-4.3867,23.3007,-4.3867,546.0000,192.0000,3.0000,134.5840,411.0000,10.0000,411.0000,10.0000,3.0000,3.0000,7.0000,16.0000,32.0000,70.0000,192.0000,149.0000,48.0000,16.0000,6.0000,4.0000,-6.2920,-3.0920,3.5720,12.0880,17.9160,22.2160,24.3600,23.3360,18.2120,11.6400,3.0040,-3.7640,0.0000,0.0000,0.0000,62.6400,245.3960,366.4800,445.1600,413.4160,246.3600,50.8400,0.0000,0.0000,1779.4520,1830.2920,253.7685,15.0080,284.3159,18.1000,51.9000,30.0000,572.0000,1.2100,17.4000,7.2000,57.2000
117.3958,40.1458,29.0000,-12.4560,191.0000,10.3628,11.8177,28.5065,1125.0562,29.0000,-12.4560,41.4560,23.4173,-4.3360,23.4173,-4.3360,547.0000,191.0000,3.0000,134.1715,411.0000,10.0000,411.0000,10.0000,3.0000,3.0000,7.0000,16.0000,33.0000,70.0000,191.0000,150.0000,48.0000,16.0000,6.0000,4.0000,-6.2840,-3.0120,3.6960,12.2280,18.0440,22.3000,24.4800,23.4560,18.2960,11.7320,3.0840,-3.7200,0.0000,0.0000,0.0000,66.8400,249.3640,369.0000,448.8800,417.1360,248.8800,53.6920,0.0000,0.0000,1800.0999,1853.7920,227.3522,9.5180,86.0899,17.4000,55.7000,26.8000,433.0000,1.2300,16.7000,7.4000,43.3000
117.4375,40.1458,28.9160,-12.5840,190.0000,10.2822,11.8863,28.6418,1125.3037,28.9160,-12.5840,41.5000,23.3427,-4.4147,23.3427,-4.4147,548.0000,190.0000,3.0000,133.7163,411.0000,10.0000,411.0000,10.0000,3.0000,3.0000,7.0000,17.0000,33.0000,70.0000,190.0000,151.0000,48.0000,16.0000,6.0000,4.0000,-6.3600,-3.0960,3.6280,12.1520,17.9800,22.2240,24.4000,23.3960,18.2160,11.6480,2.9960,-3.8040,0.0000,0.0000,0.0000,64.5600,247.3800,366.7200,446.4000,415.2760,246.4800,51.0880,0.0000,0.0000,1786.8160,1837.9040,234.1810,7.7224,257.1953,16.5000,55.4000,28.1000,259.0000,1.2800,17.0000,7.4000,25.9000
117.4792,40.1458,28.6520,-12.5320,191.0000,10.1313,11.7960,28.6422,1117.6252,28.6520,-12.5320,41.1840,23.1220,-4.4573,23.1220,-4.4573,554.0000,191.0000,3.0000,133.2330,415.0000,9.0000,415.0000,9.0000,3.0000,3.0000,7.0000,17.0000,34.0000,72.0000,191.0000,152.0000,49.0000,17.0000,6.0000,3.0000,-6.3400,-3.1800,3.4640,11.9080,17.7280,22.0080,24.1520,23.1920,18.0120,11.5240,2.9280,-3.8640,0.0000,0.0000,0.0000,57.2400,239.5680,360.2400,438.7120,408.9520,240.3600,47.2440,0.0000,0.0000,1745.0720,1792.3160,286.1995,10.5121,193.7937,16.5000,50.6000,32.9000,284.0000,1.2800,18.0000,7.3000,28.4000
117.5208,40.1458,28.7160,-12.2280,191.0000,10.2737,11.5653,28.2467,1116.3733,28.7160,-12.2280,40.9440,23.2500,-4.3027,23.2500,-4.3027,554.0000,191.0000,3.0000,133.5516,416.0000,9.0000,416.0000,9.0000,3.0000,3.0000,7.0000,17.0000,34.0000,72.0000,191.0000,153.0000,48.0000,17.0000,6.0000,3.0000,-6.1600,-3.0880,3.5480,11.9840,17.8040,22.1080,24.2920,23.3440,18.2160,11.7240,3.1560,-3.6600,0.0000,0.0000,0.0000,59.5200,241.9240,363.2400,443.0520,413.6640,246.4800,53.4440,0.0000,0.0000,1767.8800,1821.3240,261.5288,14.1013,125.1103,16.7000,49.3000,34.0000,316.0000,1.2700,18.3000,7.2000,31.6000
116.8125,40.1042,30.3480,-11.5840,199.0000,11.5298,12.2183,29.1384,1129.2471,30.3480,-11.5840,41.9320,24.6307,-3.1793,24.6307,-3.1793,533.0000,199.0000,3.0000,138.4324,406.0000,11.0000,406.0000,11.0000,4.0000,3.0000,7.0000,13.0000,30.0000,67.0000,199.0000,140.0000,45.0000,16.0000,5.0000,4.0000,-5.1960,-1.6000,5.1920,13.7040,19.4000,23.8000,25.7000,24.4200,19.3920,12.6000,3.7120,-2.7320,0.0000,0.0000,0.0000,111.1200,291.4000,414.0000,486.7000,447.0200,281.7600,80.6000,0.0000,0.0000,2032.0000,2112.6000,38.0383,1.1396,294.8381,20.7000,40.5000,38.7000,132.0000,1.3400,20.5000,7.9000,13.2000
116.8542,40.1042,30.3600,-11.5680,200.0000,11.5223,12.1960,29.0880,1127.4475,30.3600,-11.5680,41.9280,24.6227,-3.1507,24.6227,-3.1507,535.0000,200.0000,3.0000,138.2906,407.0000,12.0000,407.0000,12.0000,5.0000,3.0000,7.0000,13.0000,30.0000,67.0000,200.0000,140.0000,45.0000,16.0000,5.0000,4.0000,-5.1600,-1.5920,5.1440,13.6440,19.3480,23.7680,25.7000,24.4000,19.3280,12.6040,3.7440,-2.7000,0.0000,0.0000,0.0000,109.3200,289.7880,413.0400,486.7000,446.4000,279.8400,80.7240,0.0000,0.0000,2025.0880,2105.8120,38.1707,1.0431,101.8771,20.5000,40.1000,39.4000,137.0000,1.3400,21.1000,7.9000,13.7000
116.8958,40.1042,30.2880,-11.4920,199.0000,11.4960,12.0860,28.9277,1125.2849,30.2880,-11.4920,41.7800,24.5780,-3.1360,24.5780,-3.1360,532.0000,199.0000,3.0000,138.6067,406.0000,12.0000,406.0000,12.0000,5.0000,3.0000,7.0000,13.0000,29.0000,67.0000,199.0000,140.0000,44.0000,16.0000,5.0000,4.0000,-5.1520,-1.5760,5.0840,13.5720,19.2840,23.6880,25.6840,24.3880,19.3440,12.6240,3.7720,-2.6880,0.0000,0.0000,0.0000,107.1600,287.8040,410.6400,486.2040,446.0280,280.3200,81.3440,0.0000,0.0000,2018.1561,2099.5001,39.4218,2.1080,161.3350,21.3000,39.8000,38.9000,139.0000,1.3400,21.2000,7.8000,13.9000
116.9375,40.1042,30.2520,-11.5080,198.0000,11.4888,12.0950,28.9631,1126.0071,30.2520,-11.5080,41.7600,24.5747,-3.1513,24.5747,-3.1513,531.0000,198.0000,3.0000,138.3680,405.0000,12.0000,405.0000,12.0000,5.0000,3.0000,7.0000,13.0000,29.0000,67.0000,198.0000,140.0000,44.0000,16.0000,5.0000,4.0000,-5.1520,-1.6040,5.0600,13.5440,19.2920,23.6920,25.6480,24.3960,19.3520,12.6120,3.7560,-2.7040,0.0000,0.0000,0.0000,106.3200,288.0520,410.7600,485.0880,446.2760,280.5600,80.9720,0.0000,0.0000,2017.0561,2098.0281,36.5698,1.9873,150.4906,20.9000,40.3000,38.8000,142.0000,1.3400,20.7000,7.8000,14.2000
116.9792,40.1042,30.1640,-11.5240,197.0000,11.4735,12.0110,28.8116,1126.6633,30.1640,-11.5240,41.6880,24.5613,-3.1753,24.5613,-3.1753,529.0000,197.0000,3.0000,138.7518,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,7.0000,13.0000,29.0000,66.0000,197.0000,141.0000,44.0000,16.0000,5.0000,4.0000,-5.1800,-1.6440,5.0000,13.5040,19.2760,23.6520,25.6000,24.4000,19.3600,12.6240,3.7320,-2.7000,0.0000,0.0000,0.0000,105.1200,287.5560,409.5600,483.6000,446.4000,280.8000,81.3440,0.0000,0.0000,2013.0359,2094.3800,29.7240,1.0348,75.3123,21.0000,39.9000,39.1000,148.0000,1.3400,20.0000,7.8000,14.8000
117.0208,40.1042,30.1880,-11.5000,196.0000,11.4755,11.9330,28.6245,1128.4121,30.1880,-11.5000,41.6880,24.5880,-3.1973,24.5880,-3.1973,529.0000,196.0000,3.0000,138.3321,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,7.0000,13.0000,29.0000,67.0000,196.0000,141.0000,44.0000,16.0000,5.0000,4.0000,-5.2000,-1.7000,4.9920,13.5000,19.2960,23.6720,25.6480,24.4560,19.4000,12.6080,3.7680,-2.7000,0.0000,0.0000,0.0000,105.0000,288.1760,410.1600,485.0880,448.1360,282.0000,80.8480,0.0000,0.0000,2018.5600,2099.4080,25.0038,1.0285,105.7138,22.3000,38.6000,39.1000,164.0000,1.3400,19.2000,7.8000,16.4000
117.0625,40.1042,30.2480,-11.4640,195.0000,11.4998,11.8943,28.5154,1130.3136,30.2480,-11.4640,41.7120,24.6360,-3.1947,24.6360,-3.1947,530.0000,195.0000,3.0000,137.8034,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,7.0000,14.0000,29.0000,67.0000,195.0000,142.0000,44.0000,16.0000,5.0000,4.0000,-5.2000,-1.6720,4.9600,13.5400,19.3160,23.6880,25.7120,24.5120,19.4200,12.6600,3.7600,-2.7120,0.0000,0.0000,0.0000,106.2000,288.7960,410.6400,487.0720,449.8720,282.6000,82.4600,0.0000,0.0000,2025.1800,2107.6400,25.9835,0.9377,341.3743,22.7000,38.5000,38.7000,175.0000,1.3400,19.2000,7.8000,17.5000
117.1042,40.1042,30.4200,-11.3960,195.0000,11.5770,11.8953,28.4468,1135.7504,30.4200,-11.3960,41.8160,24.7787,-3.1833,24.7787,-3.1833,532.0000,195.0000,3.0000,137.2501,404.0000,11.0000,404.0000,11.0000,4.0000,3.0000,7.0000,14.0000,30.0000,67.0000,195.0000,142.0000,45.0000,16.0000,5.0000,4.0000,-5.1840,-1.6280,5.0120,13.6120,19.4440,23.8240,25.8480,24.6720,19.5120,12.7080,3.8120,-2.7320,0.0000,0.0000,0.0000,108.3600,292.7640,414.7200,491.2880,454.8320,285.3600,83.9480,0.0000,0.0000,2047.3240,2131.2720,29.7297,1.2433,316.0591,22.2000,39.1000,38.7000,174.0000,1.3400,20.4000,7.8000,17.4000
117.1458,40.1042,30.0320,-11.7280,195.0000,11.2103,11.8960,28.4866,1134.5906,30.0320,-11.7280,41.7600,24.3940,-3.5453,24.3940,-3.5453,534.0000,195.0000,3.0000,137.5739,407.0000,11.0000,407.0000,11.0000,4.0000,3.0000,6.0000,14.0000,30.0000,68.0000,195.0000,144.0000,45.0000,16.0000,5.0000,4.0000,-5.5400,-2.0280,4.6280,13.2320,19.0880,23.4320,25.4600,24.3080,19.1400,12.3840,3.5000,-3.0720,0.0000,0.0000,0.0000,96.9600,281.7280,402.9600,479.2600,443.5480,274.2000,73.9040,0.0000,0.0000,1978.6559,2052.5599,108.8700,7.3325,320.3736,19.6000,42.0000,38.4000,175.0000,1.3400,20.7000,7.8000,17.5000
117.1875,40.1042,29.6320,-11.9480,195.0000,10.9220,11.8067,28.3951,1130.8627,29.6320,-11.9480,41.5800,24.0513,-3.8107,24.0513,-3.8107,539.0000,195.0000,3.0000,136.9628,410.0000,11.0000,410.0000,11.0000,4.0000,3.0000,7.0000,14.0000,31.0000,69.0000,195.0000,146.0000,46.0000,15.0000,5.0000,4.0000,-5.7960,-2.3440,4.3480,12.9040,18.7600,23.0800,25.0920,23.9800,18.8200,12.1560,3.3360,-3.2880,0.0000,0.0000,0.0000,87.1200,271.5600,392.4000,467.8520,433.3800,264.6000,66.8360,0.0000,0.0000,1916.9120,1983.7480,156.6382,10.0202,343.1436,18.7000,45.1000,36.2000,241.0000,1.3100,19.5000,7.6000,24.1000
117.2292,40.1042,28.8840,-12.2040,195.0000,10.2970,11.5147,28.0244,1122.9333,28.8840,-12.2040,41.0880,23.3467,-4.3307,23.3467,-4.3307,547.0000,195.0000,3.0000,135.4890,413.0000,11.0000,413.0000,11.0000,4.0000,3.0000,7.0000,15.0000,32.0000,70.0000,195.0000,148.0000,48.0000,16.0000,5.0000,4.0000,-6.2480,-3.0040,3.6520,12.1480,18.0080,22.3240,24.3920,23.3240,18.2080,11.6320,2.8960,-3.7600,0.0000,0.0000,0.0000,64.4400,248.2480,369.7200,446.1520,413.0440,246.2400,50.5920,0.0000,0.0000,1787.8440,1838.4359,280.6617,13.8211,285.1690,19.6000,46.6000,33.8000,352.0000,1.2700,18.6000,7.3000,35.2000
117.2708,40.1042,28.0880,-12.6160,195.0000,9.5782,11.3270,27.8277,1114.0824,28.0880,-12.6160,40.7040,22.5480,-4.9207,22.5480,-4.9207,559.0000,195.0000,3.0000,133.4443,419.0000,10.0000,419.0000,10.0000,3.0000,4.0000,8.0000,17.0000,34.0000,73.0000,195.0000,151.0000,49.0000,16.0000,6.0000,3.0000,-6.7600,-3.7280,2.8400,11.2800,17.1560,21.4800,23.6120,22.5520,17.4800,10.9840,2.3320,-4.2920,0.0000,0.0000,0.0000,38.4000,221.8360,344.4000,421.9720,389.1120,224.4000,30.5040,0.0000,0.0000,1640.1200,1670.6240,440.1792,16.9229,234.9786,19.6000,44.5000,36.0000,469.0000,1.2400,18.2000,7.0000,46.9000
